record_kind,control_tick,physics_substep,time_s,qpos0,qpos1,qpos2,qpos3,qpos4,qpos5,qpos6,qpos7,qpos8,qpos9,qpos10,qpos11,qpos12,qpos13,qpos14,qpos15,qpos16,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,qvel6,qvel7,qvel8,qvel9,qvel10,qvel11,qvel12,qvel13,qvel14,qvel15,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,qacc0,qacc1,qacc2,qacc3,qacc4,qacc5,qacc6,qacc7,qacc8,qacc9,qacc10,qacc11,qacc12,qacc13,qacc14,qacc15
pre_command,98,-1,0.98000000000000076,-0.01471740636867812,0.00034825853761211113,0.35490527026828722,0.99916901737290187,-0.0020205499883839211,-0.04024294920758438,-0.0061397995806104127,-0.51404245658066061,0.61211133976343868,1.1681030649830342,-0.61597475419126757,-0.61622996158783017,-0.31719868149328845,0.56968614242670401,0.078085450083868121,0.57289458493403411,-0.57323731458460747,-0.15495540568881194,0.0011937666957361568,0.068196726300868385,0.0018628413005896292,-0.81218430990889634,-0.0038888123524578513,-1.0056097735940437,0.56155305759674123,7.0876511764141803,-0.56563193323741867,-0.56415560661834785,-0.50596185473414135,0.058363726314944957,5.7415942403593014,0.06193849451634853,-0.060389803127962653,-0.50338448239779388,2.8210095393370334,-2.2332912284238481e-05,0.57134537612911973,3.6190865037374116,-2.2595068142922138e-05,-1.6788832530350113,0.038099424938647694,0.61598487949191527,-0.06352704415501606,-8.0327411467580419,-0.085615880917572398,-11.244387000314477,9.7156756025371571,62.398805494725686,-9.7438467453890087,-9.7292313185365398,-8.5801964819446219,3.3368982451543787,66.614317454641451,3.3809539493457423,-3.3630411454003024
post_command,98,-1,0.98000000000000076,-0.01471740636867812,0.00034825853761211113,0.35490527026828722,0.99916901737290187,-0.0020205499883839211,-0.04024294920758438,-0.0061397995806104127,-0.51404245658066061,0.61211133976343868,1.1681030649830342,-0.61597475419126757,-0.61622996158783017,-0.31719868149328845,0.56968614242670401,0.078085450083868121,0.57289458493403411,-0.57323731458460747,-0.15495540568881194,0.0011937666957361568,0.068196726300868385,0.0018628413005896292,-0.81218430990889634,-0.0038888123524578513,-1.0056097735940437,0.56155305759674123,7.0876511764141803,-0.56563193323741867,-0.56415560661834785,-0.50596185473414135,0.058363726314944957,5.7415942403593014,0.06193849451634853,-0.060389803127962653,-0.50866905397724549,2.8239502835491077,-2.4624184984404866e-05,0.58379110458431871,3.6248477812449043,-2.4890438096390867e-05,-1.6954177237324823,0.042125745517814436,0.67501378526112288,-0.040589237044064155,-8.7070646942253447,0.047140700029476554,-10.302693622382131,9.6676962581885277,61.438229811692331,-9.705773453630151,-9.6950620194533847,-8.1122742818011204,3.4240207720366937,67.010381488112543,3.4629449322396666,-3.4438236065192021
stepped,98,0,0.98200000000000076,-0.015034098834714894,0.00035081457359447413,0.35504436376865917,0.99913526835289923,-0.002023709972468314,-0.041071862895547769,-0.006141840898055341,-0.51609488674890847,0.61327311664724127,1.1825241192044358,-0.6171448409371133,-0.61739705213653961,-0.31824305420364296,0.56981656606101261,0.089836679155370691,0.57303231363204543,-0.57337186900057902,-0.15834623301838657,0.0012780179911814984,0.069546750185962833,0.001781665709348268,-0.82959840743410751,-0.0037945282632989067,-1.0262150841239321,0.58088844190131961,7.2105271107008049,-0.58504337292287345,-0.58354527435472714,-0.52218635517724687,0.065211817154282758,5.8756145357512874,0.068864349005646058,-0.067277207985796422,-0.50866905397724549,2.8239502835491077,-2.4624184984404866e-05,0.58379110458431871,3.6248477812449043,-2.4890438096390867e-05,-1.7301840984281813,0.042592742219333624,0.6744322300368083,-0.048393098321390722,-8.749444891677701,0.017421807733014584,-10.759892197315251,10.032777837997875,62.747510432724198,-10.067977333661915,-10.055973611941708,-8.4443439465434889,3.614222785532335,68.204340688454693,3.6559426075750077,-3.636779494756635
stepped,98,1,0.98400000000000076,-0.01535771202019777,0.00035354098013888841,0.35518615499034295,0.99910009832761348,-0.0020270741398569986,-0.041918230767339144,-0.0061438116443209021,-0.51819035632404353,0.6144750246223758,1.1971961623758229,-0.6183551993658416,-0.61860436562245924,-0.31932120418736865,0.56996144668602244,0.10186072461670355,0.57318466602489349,-0.57352097002493208,-0.16180659274143772,0.0013632032722071385,0.070895610841894427,0.0016848825732764133,-0.84709726443761812,-0.0037596817290097375,-1.0477347875675493,0.60095398756728446,7.3360215856935707,-0.60517921436416466,-0.60365674295979488,-0.5390749918628519,0.072440312504893953,6.012022730666426,0.07617619642403807,-0.074550512176539366,-0.50866905397724549,2.8239502835491077,-2.4624184984404866e-05,0.58379110458431871,3.6248477812449043,-2.4890438096390867e-05,-1.7657020729043669,0.043263445697873909,0.67376596097476915,-0.056093258086908751,-8.7927335035549081,-0.010502509617404343,-11.225399363960848,10.411197389637564,64.074686325162403,-10.444366035549471,-10.431288790603757,-8.7880947608392397,3.8151765013528554,69.418968016424046,3.8590218997873715,-3.8397422939367147
stepped,98,2,0.98600000000000076,-0.015688387996281292,0.00035644044004153985,0.35533064126801794,0.99906345881342007,-0.0020306560656271431,-0.042782136883114927,-0.0061457679278791597,-0.52033072732579611,0.61571857736307756,1.2121245031581691,-0.61960733501949017,-0.61985340325943805,-0.32043450644116045,0.57012158811734381,0.11416244493806456,0.57335245442457683,-0.57368542948261037,-0.1653379880417615,0.0014497299513257225,0.072243138837499873,0.0015726993031728483,-0.86468269772686979,-0.0037806835960156656,-1.0701855008763135,0.62177637035088662,7.4641703911730941,-0.62606782682429796,-0.62451881848937985,-0.55665112689591412,0.080070715660706698,6.1508601606805042,0.083894199841689929,-0.082229728839165184,-0.50866905397724549,2.8239502835491077,-2.4624184984404866e-05,0.58379110458431871,3.6248477812449043,-2.4890438096390867e-05,-1.801988816730888,0.044129293370934006,0.67301181072845584,-0.063726956569278501,-8.8369701751649217,-0.03675658159265599,-11.699625332486001,10.803677168401618,65.41963587858298,-10.835513670022802,-10.821545710965159,-9.1435629100999485,4.0271418192238295,70.654251371380042,4.0725753105811222,-4.0531185285098434
stepped,98,3,0.98800000000000077,-0.016026271909164384,0.000359516416673227,0.35547781958483149,0.99902530004470724,-0.0020344692476193136,-0.04366366706308196,-0.0061477625253012706,-0.52251789664861314,0.6170053447840802,1.2273145213055221,-0.62090281247501389,-0.62114572602593876,-0.321584382830645,0.57029783821674851,0.12674678121236219,0.57353653303921981,-0.5738661008508612,-0.16894195644154597,0.0015379883158435706,0.073589158406771923,0.0014452488297711625,-0.88235660339895572,-0.0038541933695575175,-1.0935846614085023,0.64338371050131549,7.5950090736765175,-0.6477387277618587,-0.64616138325032657,-0.57493819474227148,0.088125049702345276,6.2921681371488116,0.092039307321492722,-0.090335684125405796,-0.50866905397724549,2.8239502835491077,-2.4624184984404866e-05,0.58379110458431871,3.6248477812449043,-2.4890438096390867e-05,-1.8390618744631317,0.045182349793404623,0.67216640385643023,-0.071324490804243607,-8.8821954104920167,-0.06145683678828074,-12.182965746433446,11.21093968005723,66.782269986485844,-11.242016800747351,-11.227310973773264,-9.5108090189608188,4.2504212895138584,71.910181851320345,4.2970165156314444,-4.2773334478973268
stepped,98,4,0.99000000000000077,-0.016371512050267174,0.00036277312223661112,0.35562768655889676,0.99898557094525442,-0.002038527164002807,-0.044562908962818296,-0.0061498451165269141,-0.52475379764419605,0.61833695593058813,1.2427716673085369,-0.62224325773045197,-0.62248295693128075,-0.32277230233270382,0.570491090102064,0.13961875711969376,0.57373779962761129,-0.57406388096017924,-0.17262007055139539,0.0016283527816920672,0.074933487032627519,0.0013026034947290228,-0.90012095855817498,-0.0039771034111598137,-1.1179504977914319,0.66580557325395495,7.7285730015074368,-0.67022262771906416,-0.66861545267099354,-0.59395975102940113,0.096625942657748015,6.4359879536657907,0.10063329419573214,-0.098890054659028795,-0.50866905397724549,2.8239502835491077,-2.4624184984404866e-05,0.58379110458431871,3.6248477812449043,-2.4890438096390867e-05,-1.8769391769711343,0.046415281398401932,0.67122614446325746,-0.078910558073486667,-8.9284505973522332,-0.084712362611527009,-12.675804419292128,11.633712185092371,68.162523036738392,-11.664496012147829,-11.649180247664805,-9.8899157645556954,4.4853574581975346,73.18674808238174,4.5327807766264314,-4.5128318437908135
pre_command,99,-1,0.99000000000000077,-0.016371512050267174,0.00036277312223661112,0.35562768655889676,0.99898557094525442,-0.002038527164002807,-0.044562908962818296,-0.0061498451165269141,-0.52475379764419605,0.61833695593058813,1.2427716673085369,-0.62224325773045197,-0.62248295693128075,-0.32277230233270382,0.570491090102064,0.13961875711969376,0.57373779962761129,-0.57406388096017924,-0.17262007055139539,0.0016283527816920672,0.074933487032627519,0.0013026034947290228,-0.90012095855817498,-0.0039771034111598137,-1.1179504977914319,0.66580557325395495,7.7285730015074368,-0.67022262771906416,-0.66861545267099354,-0.59395975102940113,0.096625942657748015,6.4359879536657907,0.10063329419573214,-0.098890054659028795,-0.50866905397724549,2.8239502835491077,-2.4624184984404866e-05,0.58379110458431871,3.6248477812449043,-2.4890438096390867e-05,-1.8769391769711343,0.046415281398401932,0.67122614446325746,-0.078910558073486667,-8.9284505973522332,-0.084712362611527009,-12.675804419292128,11.633712185092371,68.162523036738392,-11.664496012147829,-11.649180247664805,-9.8899157645556954,4.4853574581975346,73.18674808238174,4.5327807766264314,-4.5128318437908135
post_command,99,-1,0.99000000000000077,-0.016371512050267174,0.00036277312223661112,0.35562768655889676,0.99898557094525442,-0.002038527164002807,-0.044562908962818296,-0.0061498451165269141,-0.52475379764419605,0.61833695593058813,1.2427716673085369,-0.62224325773045197,-0.62248295693128075,-0.32277230233270382,0.570491090102064,0.13961875711969376,0.57373779962761129,-0.57406388096017924,-0.17262007055139539,0.0016283527816920672,0.074933487032627519,0.0013026034947290228,-0.90012095855817498,-0.0039771034111598137,-1.1179504977914319,0.66580557325395495,7.7285730015074368,-0.67022262771906416,-0.66861545267099354,-0.59395975102940113,0.096625942657748015,6.4359879536657907,0.10063329419573214,-0.098890054659028795,-0.51360889277143729,2.8277648958561103,-2.7137645281731814e-05,0.59661863299907703,3.6301536697849985,-2.7407863401121476e-05,-1.8956051059053511,0.049252391994745008,0.73528913672700436,-0.052282660110477192,-9.6710468846929949,0.048153303714980604,-11.651055994154886,11.570757910827774,67.166477849321964,-11.610797161569916,-11.599631302731469,-9.3563005419389125,4.5818014528067641,73.56365212047308,4.6245273914386873,-4.6033800507233886
stepped,99,0,0.99200000000000077,-0.016724334591555406,0.00036622683680984097,0.35578049468044276,0.99894415329492725,-0.0020428110907649726,-0.04548143555792724,-0.0061517916348292484,-0.52703630267173729,0.61971485006848614,1.2584974779702274,-0.62363014589443155,-0.62386658521620442,-0.32399764690870225,0.57070266929376356,0.15278498649195624,0.57395756422624122,-0.57428007396081637,-0.17641127064411616,0.0017268572866149176,0.076404060772986601,0.0011980419185884539,-0.919463013036665,-0.0038807935557208348,-1.1412525137706011,0.68894706894898161,7.862905330845229,-0.69344408198981256,-0.69181414246184891,-0.61267228799922646,0.10578959584977796,6.5831146861312391,0.10988229931496313,-0.10809650031855066,-0.51360889277143729,2.8277648958561103,-2.7137645281731814e-05,0.59661863299907703,3.6301536697849985,-2.7407863401121476e-05,-1.9346541364918832,0.05009620711605707,0.73413583837498164,-0.061041698495419329,-9.7183361028814215,0.018535606257528963,-12.160148357565991,12.010525501148686,68.562481468776312,-12.047917631515297,-12.035415290806535,-9.7405353962447325,4.8257164702354824,74.86145658516989,4.8711112300107819,-4.8499009001156388
stepped,99,1,0.99400000000000077,-0.017084895728258494,0.0003698809356264955,0.35593623933598256,0.99890098904092928,-0.0020473364603656426,-0.046419338154882937,-0.0061536616525315587,-0.52936744808990555,0.62114078626224289,1.2744975372566634,-0.62506522543259613,-0.62529835396011824,-0.32526195348956838,0.57093355145086788,0.16625066050208787,0.57419681316338922,-0.57451566590361247,-0.18028056835154402,0.0018270494083272764,0.077872327769898095,0.0010759624978227587,-0.93889964481117683,-0.003843718832935699,-1.1655727090841081,0.71296809687835472,8.000029643217994,-0.71753976908231354,-0.71588437195692045,-0.63215329043306601,0.11544107855218592,6.7328370050658117,0.11962446857400327,-0.11779597139805943,-0.51360889277143729,2.8277648958561103,-2.7137645281731814e-05,0.59661863299907703,3.6301536697849985,-2.7407863401121476e-05,-1.9745501102366705,0.051151950945008531,0.73286665445470545,-0.069680784881252011,-9.7666412192646757,-0.0092785689327353447,-12.678687349168825,12.466443065576879,69.976733950934587,-12.50200014256164,-12.488398011659285,-10.137851934753735,5.0829569161029156,76.18019862421319,5.1303744416315045,-5.1090275685433451
stepped,99,2,0.99600000000000077,-0.017453355043338593,0.0003737396416321691,0.35609491544847832,0.9988560185780766,-0.0020521185310513712,-0.047376709916014122,-0.0061555111421752106,-0.53174930804328202,0.62261658817565702,1.2907775021276116,-0.62655031265770744,-0.62678007503450595,-0.32656681133245746,0.57118476553369535,0.18002105407178653,0.57445658348437001,-0.57477169326089028,-0.18422965754005013,0.0019293530028368004,0.079338056247889227,0.00093660514602660343,-0.95843288565093032,-0.0038622721947853271,-1.1909299766882289,0.73790095670707845,8.1399824354740442,-0.74254361255565804,-0.74086053719383349,-0.65242892144454534,0.12560704141373802,6.8851967848493327,0.12988516049041687,-0.12801367863890137,-0.51360889277143729,2.8277648958561103,-2.7137645281731814e-05,0.59661863299907703,3.6301536697849985,-2.7407863401121476e-05,-2.0153122983235972,0.05241111674220264,0.73147712664460018,-0.078242794517296266,-9.8160066508003165,-0.035415174886046202,-13.207125031802613,12.939382091426408,71.40902441470881,-12.973774355448139,-12.959270633314805,-10.548289170404507,5.3538516070779174,77.519762619691889,5.4027743137680746,-5.3812319805648645
stepped,99,3,0.99800000000000078,-0.017829875584573426,0.00037780799145741754,0.35625651745950765,0.99880918071492364,-0.0020571724689634903,-0.048353645940712599,-0.0061573927319928771,-0.53418399627057733,0.62414414755775571,1.3073431016929629,-0.62808729464821733,-0.6283136318674436,-0.32791386217678153,0.57145739511909277,0.19410152540899966,0.57473796478065686,-0.57504924481405806,-0.18826027061741696,0.0020341749126242242,0.080801005514658589,0.0007801240266617841,-0.97806485615781535,-0.0039330984990079837,-1.2173441136476748,0.7637796910493434,8.2827997826756761,-0.76849099525494768,-0.76677841646881328,-0.67352542216203404,0.13631479269868568,7.0402356686065612,0.14069064814342294,-0.13877577658387805,-0.51360889277143729,2.8277648958561103,-2.7137645281731814e-05,0.59661863299907703,3.6301536697849985,-2.7407863401121476e-05,-2.0569603951181281,0.05386585570394202,0.72996252339471368,-0.08676251079535717,-9.8664777898906966,-0.059991818193186774,-13.745897361058745,13.430215662116408,72.85917669446556,-13.46399282054384,-13.448753688038467,-10.971912283421508,5.6387793858097375,78.880037620544442,5.6887972348242055,-5.667012609516032
stepped,99,4,1.0000000000000007,-0.018214623943331735,0.00038209180402244897,0.35642103931033686,0.99876041263870052,-0.0020625134142509579,-0.049350243348349025,-0.0061593559441971962,-0.53667366784841786,0.62572542773507356,1.3242001365080218,-0.62967813225839386,-0.62990098232556579,-0.3293048005049074,0.57175257991576778,0.20849751556408125,0.57504210113540699,-0.57534946364740203,-0.19237417937915394,0.0021419062825157264,0.082260925414611566,0.00060660373673770735,-0.9977977677172144,-0.004053077816218365,-1.2448357889202586,0.79064008865892554,8.4285174075294975,-0.79541880508826501,-0.79367522906108656,-0.69546916406292736,0.14759239833752519,7.197995077540785,0.15206817737505141,-0.15010941667201103,-0.51360889277143729,2.8277648958561103,-2.7137645281731814e-05,0.59661863299907703,3.6301536697849985,-2.7407863401121476e-05,-2.0995145309291514,0.055508952184377916,0.72831782442746462,-0.095268187447003425,-9.9181010336289575,-0.083118342282805235,-14.295427378458557,13.93982383384613,74.327039558888941,-13.973433583804722,-13.95759865386073,-11.408809832308743,5.9381659759725007,80.260909907577329,5.9889585371987133,-5.966894759429854
pre_command,100,-1,1.0000000000000007,-0.018214623943331735,0.00038209180402244897,0.35642103931033686,0.99876041263870052,-0.0020625134142509579,-0.049350243348349025,-0.0061593559441971962,-0.53667366784841786,0.62572542773507356,1.3242001365080218,-0.62967813225839386,-0.62990098232556579,-0.3293048005049074,0.57175257991576778,0.20849751556408125,0.57504210113540699,-0.57534946364740203,-0.19237417937915394,0.0021419062825157264,0.082260925414611566,0.00060660373673770735,-0.9977977677172144,-0.004053077816218365,-1.2448357889202586,0.79064008865892554,8.4285174075294975,-0.79541880508826501,-0.79367522906108656,-0.69546916406292736,0.14759239833752519,7.197995077540785,0.15206817737505141,-0.15010941667201103,-0.51360889277143729,2.8277648958561103,-2.7137645281731814e-05,0.59661863299907703,3.6301536697849985,-2.7407863401121476e-05,-2.0995145309291514,0.055508952184377916,0.72831782442746462,-0.095268187447003425,-9.9181010336289575,-0.083118342282805235,-14.295427378458557,13.93982383384613,74.327039558888941,-13.973433583804722,-13.95759865386073,-11.408809832308743,5.9381659759725007,80.260909907577329,5.9889585371987133,-5.966894759429854
post_command,100,-1,1.0000000000000007,-0.018214623943331735,0.00038209180402244897,0.35642103931033686,0.99876041263870052,-0.0020625134142509579,-0.049350243348349025,-0.0061593559441971962,-0.53667366784841786,0.62572542773507356,1.3242001365080218,-0.62967813225839386,-0.62990098232556579,-0.3293048005049074,0.57175257991576778,0.20849751556408125,0.57504210113540699,-0.57534946364740203,-0.19237417937915394,0.0021419062825157264,0.082260925414611566,0.00060660373673770735,-0.9977977677172144,-0.004053077816218365,-1.2448357889202586,0.79064008865892554,8.4285174075294975,-0.79541880508826501,-0.79367522906108656,-0.69546916406292736,0.14759239833752519,7.197995077540785,0.15206817737505141,-0.15010941667201103,-0.51813769445078572,2.8324835039406682,-2.9900379842102872e-05,0.60983054695427141,3.6347890962652785,-3.017435900006811e-05,-2.1205554792701027,0.056959328005817281,0.79749749830269867,-0.064329683393639009,-10.735358211956285,0.049799651265952372,-13.177075768596252,13.856393225980572,73.289586427355843,-13.898245846031994,-13.886849669795952,-10.801761820672976,6.0426788924510841,80.617751001640514,6.0891058270424105,-6.0658503543157032
stepped,100,0,1.0020000000000007,-0.018607854498745833,0.00038660345311270731,0.3565887511400147,0.99870956931895816,-0.0020681179172855487,-0.05036823359785958,-0.0061611754765385045,-0.53921604748757668,0.62736213340780878,1.3413503281776931,-0.6313245624829894,-0.63154387874048834,-0.33073894570869777,0.57207193551918434,0.22321597533290211,0.57537059377334276,-0.57567394506536285,-0.19661527770704856,0.0022558245451291632,0.083855914838917897,0.00047794922093606607,-1.0192684356748782,-0.0039534746168407861,-1.2711898195794034,0.81835283636761225,8.5750958348355901,-0.82321511229774968,-0.82144820746128622,-0.71707260189517563,0.15967780170828366,7.3592298844104249,0.16424631896790698,-0.16224070898041112,-0.51813769445078572,2.8324835039406682,-2.9900379842102872e-05,0.60983054695427141,3.6347890962652785,-3.017435900006811e-05,-2.1644530644555151,0.058235100687937462,0.79557284588738142,-0.074178129345713578,-10.788134514145094,0.020359558996077245,-13.744354663144744,14.386664470150302,74.772436065732421,-14.42621818234775,-14.413445564479872,-11.244965655355687,6.3533358166349281,82.019883294277548,6.4023100795597836,-6.3789829538480713
stepped,100,1,1.0040000000000007,-0.019009742840033629,0.00039134804177948007,0.35675964524956949,0.99865657940876684,-0.0020740033713668978,-0.05140771776605587,-0.0061629106502189288,-0.5418134042898668,0.62905638565167399,1.3587996080437164,-0.63302869718939336,-0.63324442742406406,-0.33221807059245034,0.57241670455354043,0.23826251319133784,0.5757246955017673,-0.57602394155566106,-0.20094417064389886,0.0023722943333863793,0.085447054777399195,0.00032959809805292213,-1.0408446548167742,-0.0039127513077226606,-1.2986784011450858,0.84712612193259673,8.7246399330116535,-0.85206735320199156,-0.8502743417878782,-0.73956244187628539,0.17238451717807204,7.5232689292178705,0.17705086421228117,-0.17499824514908907,-0.51813769445078572,2.8324835039406682,-2.9900379842102872e-05,0.60983054695427141,3.6347890962652785,-3.017435900006811e-05,-2.2093057785537811,0.059731998801929441,0.79349152369384868,-0.083885293591037774,-10.842049073141036,-0.0072652400682222049,-14.322345859650609,14.936500719925228,76.273624877967123,-14.97451667005963,-14.960625635020516,-11.702753736458439,6.6804291131929778,83.442774182098447,6.7313249946256679,-6.7078547056651336
stepped,100,2,1.0060000000000007,-0.019420468376878025,0.00039633155757241742,0.35693371331333978,0.99860136964267754,-0.0020801869610024698,-0.052468798968417919,-0.0061646171647297566,-0.5444680502055349,0.63081038380156429,1.37655398080253,-0.6347927295481739,-0.63500481702119627,-0.33374400629681722,0.57278819538789039,0.25364282064790428,0.57610572237002144,-0.57640076856026401,-0.20536276842219733,0.002491757896468683,0.087034031885142082,0.00016183294196949377,-1.0625287016218508,-0.0039272772987202905,-1.3273229578340306,0.87699907494512352,8.8771863794068722,-0.88201617939029364,-0.88019479856608207,-0.76296785218343954,0.18574541717498028,7.6901537282832253,0.19051343412705313,-0.18841350230147177,-0.51813769445078572,2.8324835039406682,-2.9900379842102872e-05,0.60983054695427141,3.6347890962652785,-3.017435900006811e-05,-2.2551352430246507,0.061441618669079594,0.79124738617742396,-0.093500589369448342,-10.897151700127917,-0.03320151624546918,-14.911552037678829,15.50695848598467,77.79283515458512,-15.544065375733732,-15.529272508298181,-12.175162269395052,7.024371097237804,84.886173230660489,7.0766874871861845,-7.0530179103573323
stepped,100,3,1.0080000000000007,-0.019840214425910278,0.00040156083892473092,0.35711094635439161,0.99854386479519797,-0.0020866857566465644,-0.053551582448218768,-0.0061663473559410813,-0.54718234204393534,0.63262640967752748,1.3946195232343848,-0.63661893772924794,-0.63682732204014569,-0.33531864244360188,0.57318778378535717,0.2693626712419821,0.5765150558171086,-0.57680580668446224,-0.20987302451612583,0.0026146406761567483,0.088616520525919229,-2.5162499650879035e-05,-1.0843229521898015,-0.0039936755398923482,-1.3571459192002417,0.90801293798157945,9.0327712159274327,-0.91310409053701669,-0.91125250947470315,-0.78731807339233051,0.19979419873340573,7.8599252970389193,0.20466672354355686,-0.20251906209910353,-0.51813769445078572,2.8324835039406682,-2.9900379842102872e-05,0.60983054695427141,3.6347890962652785,-3.017435900006811e-05,-2.3019635557454379,0.063356252332313567,0.7888339311958259,-0.10306396694664363,-10.953493317348165,-0.057567131149373924,-15.512458350440227,16.099097780560005,79.329786505677276,-16.135811877292831,-16.120299359845937,-12.662255290167497,7.3856326129509631,86.349836662294067,7.4389726130768432,-7.4150603436717137
stepped,100,4,1.0100000000000007,-0.020269168299098934,0.00040704354432129772,0.3572913347185096,0.99848398763778345,-0.0020935167907777268,-0.054656175667528194,-0.0061681504357336426,-0.54995868341409793,0.63450683182473566,1.4130023830817353,-0.63850968869209046,-0.63871430650502181,-0.33694392739187823,0.57361691478645882,0.28542791956866864,0.57695414497188147,-0.57724050404783878,-0.21447693659432782,0.0027413526982833867,0.090194182058985189,-0.00023128437947000534,-1.1062298844630896,-0.004108804704074682,-1.3881706850813162,0.94021107360410616,9.1914299236752868,-0.94537548142123462,-0.94349223243804425,-0.81264247413817514,0.21456550055080736,8.0326241633432716,0.21954457738644145,-0.21734868168829125,-0.51813769445078572,2.8324835039406682,-2.9900379842102872e-05,0.60983054695427141,3.6347890962652785,-3.017435900006811e-05,-2.3498133051656742,0.065468863374599173,0.78624428078665221,-0.11260773345188163,-11.011125991817197,-0.080471637617059388,-16.125536231700401,16.713988620356321,80.884225384184617,-16.750731225140985,-16.734652757794528,-13.164121432206057,7.7647393325675864,87.833517863719706,7.8187927702574997,-7.7946049236126846
pre_command,101,-1,1.0100000000000007,-0.020269168299098934,0.00040704354432129772,0.3572913347185096,0.99848398763778345,-0.0020935167907777268,-0.054656175667528194,-0.0061681504357336426,-0.54995868341409793,0.63450683182473566,1.4130023830817353,-0.63850968869209046,-0.63871430650502181,-0.33694392739187823,0.57361691478645882,0.28542791956866864,0.57695414497188147,-0.57724050404783878,-0.21447693659432782,0.0027413526982833867,0.090194182058985189,-0.00023128437947000534,-1.1062298844630896,-0.004108804704074682,-1.3881706850813162,0.94021107360410616,9.1914299236752868,-0.94537548142123462,-0.94349223243804425,-0.81264247413817514,0.21456550055080736,8.0326241633432716,0.21954457738644145,-0.21734868168829125,-0.51813769445078572,2.8324835039406682,-2.9900379842102872e-05,0.60983054695427141,3.6347890962652785,-3.017435900006811e-05,-2.3498133051656742,0.065468863374599173,0.78624428078665221,-0.11260773345188163,-11.011125991817197,-0.080471637617059388,-16.125536231700401,16.713988620356321,80.884225384184617,-16.750731225140985,-16.734652757794528,-13.164121432206057,7.7647393325675864,87.833517863719706,7.8187927702574997,-7.7946049236126846
post_command,101,-1,1.0100000000000007,-0.020269168299098934,0.00040704354432129772,0.3572913347185096,0.99848398763778345,-0.0020935167907777268,-0.054656175667528194,-0.0061681504357336426,-0.54995868341409793,0.63450683182473566,1.4130023830817353,-0.63850968869209046,-0.63871430650502181,-0.33694392739187823,0.57361691478645882,0.28542791956866864,0.57695414497188147,-0.57724050404783878,-0.21447693659432782,0.0027413526982833867,0.090194182058985189,-0.00023128437947000534,-1.1062298844630896,-0.004108804704074682,-1.3881706850813162,0.94021107360410616,9.1914299236752868,-0.94537548142123462,-0.94349223243804425,-0.81264247413817514,0.21456550055080736,8.0326241633432716,0.21954457738644145,-0.21734868168829125,-0.52216870213259148,2.8381127856914157,-3.2946030395931743e-05,0.62341773206523787,3.6384678817629146,-3.3223474502677049e-05,-2.3734792170156056,0.065297589016468052,0.86051108716682156,-0.076637443738369726,-11.910195790227469,0.052353340628430722,-14.900822382248188,16.602573052443198,79.797258545531477,-16.646036855640908,-16.634741810739396,-12.474130104734259,7.8750441506936664,88.168412535997419,7.9248875087676289,-7.8995145082643257
stepped,101,0,1.0120000000000007,-0.020707616057577167,0.00041278743899050694,0.35747516511329175,0.99842156037811258,-0.0021006508939066769,-0.055784483585391745,-0.006169799759163137,-0.55279462776785937,0.636453664129918,1.4317044301925683,-0.6404670233131361,-0.64066782811837275,-0.33861910863273659,0.57407754603123007,0.30184583986438129,0.57742493348082413,-0.57770679840709616,-0.21922387923911668,0.0028719473346046176,0.09191519739106721,-0.00038455307446731419,-1.130050216235656,-0.0040040933933197876,-1.4179721768807378,0.97341615259118286,9.3510235554164982,-0.97866731052279254,-0.97676080667544618,-0.83759062042918087,0.23031562238562289,8.208960147856315,0.23539425447131276,-0.23314717962866707,-0.52216870213259148,2.8381127856914157,-3.2946030395931743e-05,0.62341773206523787,3.6384678817629146,-3.3223474502677049e-05,-2.4228693123316902,0.067068506598747565,0.85755562631644189,-0.087722603957085685,-11.96911279784246,0.023212742219804152,-15.5333432814902,17.242616030774077,81.365327401299595,-17.284300851633049,-17.271595048911344,-12.983559323309485,8.2682438209201869,89.672814530452754,8.3205324296168541,-8.2950974656408469
stepped,101,1,1.0140000000000007,-0.021155755260311198,0.00041879960654850768,0.35766242571644929,0.9983564953507178,-0.0021081077024101241,-0.056936617923330143,-0.0061713541787864062,-0.55569270517120195,0.63846946675078975,1.4507319367760123,-0.64249349461860006,-0.64269043420194716,-0.34034622386888713,0.57457125031119205,0.31862244967441855,0.57792900391041513,-0.57820627203809294,-0.22406960136701581,0.0030060837790003604,0.093630301578780398,-0.00055999174892512886,-1.1539883802533777,-0.0039576629498340116,-1.4490387016712842,1.0079013104358796,9.5137532917219598,-1.013235652731987,-1.0113030417871967,-0.8635576180752691,0.24685213998100025,8.3883049050186145,0.25203521479550184,-0.24973681549838717,-0.52216870213259148,2.8381127856914157,-3.2946030395931743e-05,0.62341773206523787,3.6384678817629146,-3.3223474502677049e-05,-2.4733371888221658,0.069070780012536026,0.85439031002168941,-0.098638060855659182,-12.029307488934334,-0.0040949459716965175,-16.17799907298425,17.906381075966568,82.951506528080273,-17.946975700422776,-17.933142759186541,-13.509151869924477,8.6816224860965914,91.197210572433605,8.7357444937089976,-8.7101794924858034
