step,time_s,left_x_m,left_y_m,left_z_m,left_vx_m_s,left_vy_m_s,left_vz_m_s,left_omega_rad_s,left_slip_x_m_s,left_contact_count,left_fx_n,left_fy_n,left_fz_n,left_min_dist_m,right_x_m,right_y_m,right_z_m,right_vx_m_s,right_vy_m_s,right_vz_m_s,right_omega_rad_s,right_slip_x_m_s,right_contact_count,right_fx_n,right_fy_n,right_fz_n,right_min_dist_m
162,0.32600000000000023,-0.003808534188485841,0.13379970534715727,0.049689530832472704,-0.000824035716459221,-2.009025875515601e-14,5.8011462958290665e-05,-0.008280014122370716,-0.0004100350103406852,2,0.20614939943058053,2.568389945167837e-12,13.146908092067758,-0.00020182711701858397,-0.005138399619835219,-0.1661867166802748,0.04982327731851037,-0.01663198718436397,-2.546380682886808e-14,0.0001713073103809289,-0.33518688462586455,0.00012735704692925717,3,-0.042217647325826446,3.357647493373861e-12,13.166520185549697,-0.00018261734702934573
163,0.32800000000000024,-0.0038095656577955463,0.13379970534715724,0.04968956250993272,-0.0005165742631537928,-1.6265688882757668e-14,1.528996320914459e-05,-0.0018979348371435563,-0.000421677521296615,2,0.2062509874660512,2.079225680517993e-12,13.151895703111315,-0.00020181036655810003,-0.00517180530989449,-0.16618671668027485,0.04982351382245241,-0.016694850332237207,-2.0463959496105623e-14,0.0001575868197148427,-0.33646928605326243,0.00012861397042591635,3,-0.04283748953350286,2.698619105956368e-12,13.166412710783836,-0.00018139703088997094
164,0.33000000000000024,-0.0038099832041908394,0.1337997053471572,0.049689522747122995,-0.00020896565116974256,-1.3169529797719392e-14,-2.00071932576664e-05,0.004444812594276894,-0.0004312062808835873,2,0.20644281937125064,1.6828760607268123e-12,13.156094758324539,-0.0002018535489891199,-0.005205338580068864,-0.16618671668027488,0.04982372225692653,-0.01675863637566278,-1.6445466325606704e-14,0.00014370796969811263,-0.33777037467214205,0.0001298823579443248,3,-0.0434532326963184,2.1684876116978558e-12,13.166336533461283,-0.00018017841883686408
165,0.33200000000000024,-0.003809786254317979,0.13379970534715718,0.04968942405092975,9.892564990981754e-05,-1.066357191810298e-14,-4.9053514204317925e-05,0.008556464536992194,-0.00032889757693979214,3,0.14444849602249088,1.4060697051121451e-12,13.196174228601127,-0.0002019442355713913,-0.005239001264225349,-0.1661867166802749,0.049823902393919664,-0.01682333921919575,-1.3216387933615641e-14,0.00012971735069968547,-0.3390899837378499,0.0001311599676967444,3,-0.044064735129358046,1.7427170817541082e-12,13.166284921595622,-0.00017896142242897206
166,0.33400000000000024,-0.003809159323144593,0.13379970534715716,0.04968938586097303,0.0003143332401555808,-8.569804253952277e-15,-1.8527908779969403e-05,0.012657155816141281,-0.0003185245506514833,3,0.14273624902706872,1.130234794644025e-12,13.192635089848892,-0.00020196699556576658,-0.005272795183595602,-0.1661867166802749,0.0498240540785887,-0.016888952556280604,-1.0621321201501166e-14,0.00011565152913455561,-0.3404279503824839,0.00013244496284359197,3,-0.044671833478297285,1.40032430095971e-12,13.166252247012277,-0.00017774587454911367
167,0.33600000000000024,-0.0038081075094968065,0.13379970534715716,0.049689397637423915,0.000527190322084769,-6.8867802580086494e-15,6.727031004803775e-06,0.0167399380603133,-0.000309806580930896,3,0.1410715202500169,9.080514118409155e-13,13.189653133733875,-0.0002019323675408538,-0.005306722146289473,-0.16618671668027493,0.0498241772124985,-0.016955469837039563,-8.536108956824356e-15,0.00010153869087281016,-0.3417841132003654,0.00013373582297870543,3,-0.04527434713619383,1.1257661469699087e-12,13.166233818929893,-0.00017653154616192185
168,0.33800000000000024,-0.0038066357703261176,0.13379970534715713,0.049689450500086815,0.0007375671349864139,-5.534607848197427e-15,2.7540651266241393e-05,0.020799492009511124,-0.0003024074654891422,3,0.13945022011177316,7.298883719641935e-13,13.187145210379763,-0.00020184923303398494,-0.005340783946757153,-0.16618671668027496,0.04982427173965183,-0.017022884242625234,-6.859739172473912e-15,8.740003689378486e-05,-0.3431583103590214,0.00013503127532583578,3,-0.04587208188753944,9.04054608952265e-13,13.16622574167695,-0.00017531816028631964
169,0.34000000000000025,-0.003804748932973252,0.13379970534715713,0.049689536980708465,0.0009455279512628499,-4.447736666441606e-15,4.46185608425689e-05,0.024831788622996058,-0.000296061479886953,3,0.13786917732880888,5.866696017875483e-13,13.185040139844018,-0.00020172506152072583,-0.00537498236521075,-0.16618671668027496,0.04982433763488734,-0.017091188664989383,-5.513518354333e-15,7.325096711285916e-05,-0.3445503781252549,0.00013633024127336288,3,-0.04646483288823422,7.26640969617165e-13,13.166224793123297,-0.00017410540360578847
170,0.34200000000000025,-0.003802451704679591,0.13379970534715713,0.049689650810947145,0.0011511324182551705,-3.5741314663250245e-15,5.856043893300998e-05,0.028833820150986806,-0.0002905585892941699,3,0.13632591779922118,4.71733763163229e-13,13.183277018298298,-0.000201566120375897,-0.005409319167014216,-0.16618671668027496,0.04982437489428358,-0.017160375691081222,-4.43148283821493e-15,5.910208321772431e-05,-0.34596014971823014,0.0001376317948302841,3,-0.0470523870776276,5.844214001626824e-13,13.166228320883267,-0.00017289293607773704
171,0.34400000000000025,-0.003799748680008318,0.13379970534715713,0.04968978674095504,0.001354436576098126,-2.871676349440301e-15,6.98753239246615e-05,0.03536859760024156,-0.00041399330391395225,2,0.2083944809478846,3.668176873361517e-13,13.138702017203133,-0.00020137765473127872,-0.005443796102048773,-0.16618671668027496,0.04982438352725994,-0.0172304375906312,-3.56122540219626e-15,4.496003696999464e-05,-0.34738745441940855,0.00013893513033922528,3,-0.04763452510832411,4.698463840213662e-13,13.16623415375833,-0.00017168039885091108
172,0.34600000000000025,-0.003796425356716269,0.1337997053471571,0.0496898119324448,0.001665248789967157,-2.325450991237946e-15,1.4938758119823944e-05,0.039206449569324495,-0.00029507368849906795,3,0.1326926439505552,3.062272657672338e-13,13.190008899436608,-0.00020128779456520668,-0.005478414904059615,-0.166186716680275,0.049824363550110606,-0.01730136630680353,-2.8615807520840188e-15,3.082824665909193e-05,-0.34883211688343646,0.00014023953736829603,3,-0.04821102286796619,3.7703173916270316e-13,13.16624052624314,-0.00017046742075425836
173,0.34800000000000025,-0.003792707049160556,0.1337997053471571,0.04968987927813893,0.001863130366986427,-1.869450339644361e-15,3.6269789220173536e-05,0.0457668321482722,-0.00042521124042718293,2,0.2102934747315255,2.3869795029440866e-13,13.14114128709631,-0.00020114847124130808,-0.005513177289988413,-0.166186716680275,0.04982431498074688,-0.01737315344911092,-2.300145684416306e-15,1.6707501156200355e-05,-0.35029395660550344,0.00014154438116425333,3,-0.048781652657929664,3.035349749325178e-13,13.166246014223136,-0.0001692536235818748
174,0.35000000000000026,-0.003788362788837247,0.1337997053471571,0.04968984314916858,0.002176772427598073,-1.5140071081622719e-15,-1.5033423758099194e-05,0.049461048353354735,-0.00029627999006966426,3,0.1291310738213261,1.9978463328129692e-13,13.195376224690166,-0.00020110019057681394,-0.005548084959295122,-0.166186716680275,0.04982423783445625,-0.017445790288081537,-1.848154089996885e-15,2.5964682295989873e-06,-0.35177278750980434,0.00014284908740868144,3,-0.04934618408488145,2.4358293160275934e-13,13.166249480255075,-0.00016803862636500383
175,0.35200000000000026,-0.0037836341438998084,0.1337997053471571,0.04968986516427045,0.0023693397740196164,-1.2165093698312479e-15,1.4282777862965088e-05,0.053146549379488435,-0.0002879876949548055,3,0.12775647095810494,1.6062151608764452e-13,13.191871471308874,-0.0002009864824667959,-0.005583139593271777,-0.166186716680275,0.04982413212051513,-0.017519267751251226,-1.4854366278939476e-15,-1.150787861175648e-05,-0.35326841763103156,0.0001441531303003514,3,-0.04990438471383407,1.9606538614880265e-13,13.166250027050832,-0.0001668220487944308
176,0.35400000000000026,-0.003778525207754061,0.1337997053471571,0.04968993488599158,0.002559859607695668,-9.773291314879236e-16,3.837956206844534e-05,0.05982314375042623,-0.00043129757982564385,2,0.21364664733885763,1.2434497875801753e-13,13.137857115248284,-0.00020081769126445437,-0.005618342854350197,-0.166186716680275,0.049823997839517034,-0.01759357642012638,-1.1934771818418233e-15,-2.5609902533506215e-05,-0.35478064886664346,0.0001454560232057936,3,-0.050456020524089595,1.5698553568199713e-13,13.166246957976922,-0.00016560351393139772
177,0.35600000000000026,-0.0037727803386491897,0.1337997053471571,0.04968989134848097,0.002878503878660155,-7.921680418176387e-16,-1.7808739154915175e-05,0.06336660665680087,-0.00028982645417988855,3,0.12431875772548451,1.04638520070921e-13,13.1975926977898,-0.00020074903923655157,-0.0056536963854049585,-0.166186716680275,0.049823834981298186,-0.017668706527824436,-9.597112443732462e-16,-3.971500460481464e-05,-0.3563092767823052,0.0001467573112908238,3,-0.05100085620341943,1.2723155862204294e-13,13.166239743552033,-0.0001643826503245696
178,0.35800000000000026,-0.0037666654092236127,0.1337997053471571,0.04968991256142362,0.0030638940707570154,-6.363516556613379e-16,1.480023359260683e-05,0.0701161751133655,-0.00044191468491125993,2,0.2165995458567247,8.171241461241152e-14,13.138891413723027,-0.00020060821260579204,-0.005689201809052539,-0.166186716680275,0.049823643523361036,-0.017744647957151274,-7.702517282878192e-16,-5.382937491095006e-05,-0.35785409045661853,0.000148056565679653,3,-0.051538655310899184,1.0191847366058937e-13,13.166227993069182,-0.0001631590936330557
179,0.36000000000000026,-0.00375990575648037,0.1337997053471571,0.04968982359320781,0.003386941210870741,-5.146743938996065e-16,-3.9844639814986704e-05,0.07353128624884561,-0.0002896231015715395,3,0.12094972981434737,6.811218256075335e-14,13.202289697664291,-0.00020056389246030787,-0.005724860726947082,-0.166186716680275,0.049823423429711064,-0.017821390238920418,-6.184857349165471e-16,-6.795978591971229e-05,-0.3594148723542118,0.0001493533787901742,3,-0.05206918033352337,8.149037000748649e-14,13.166211430593489,-0.00016193248783975128
180,0.36200000000000027,-0.003752786070472314,0.1337997053471571,0.04968981336850569,0.003567305097400729,-4.132490977959141e-16,-2.48008211146163e-07,0.08037681576082853,-0.0004515356906406973,2,0.21997340543285082,5.306866057708248e-14,13.138831136468422,-0.00020043328285344192,-0.005760674719072983,-0.166186716680275,0.04982317465003541,-0.01789892255035582,-4.971390757237996e-16,-8.211342158686639e-05,-0.36099139821864223,0.00015064736057629133,3,-0.05259219265863169,6.59472476627343e-14,13.166189874692423,-0.00016070248612665844
181,0.36400000000000027,-0.0037450116183041695,0.1337997053471571,0.0496896927801299,0.003895383729321934,-3.342250333869767e-16,-5.4978301463890277e-05,0.08723740140669953,-0.0004664863410130428,2,0.22214624963388485,4.3076653355456074e-14,13.14510312695478,-0.00020039869134400728,-0.005796645343034191,-0.166186716680275,0.04982289711916294,-0.017977233713453243,-3.989375621738124e-16,-9.629773664344239e-05,-0.3625834369784363,0.00015193813546857463,3,-0.05310745247979742,5.262457136723242e-14,13.16616322134914,-0.00015946875147255374
182,0.36600000000000027,-0.0037365759297333817,0.1337997053471571,0.049689480506884764,0.004226699235260616,-2.700799910807885e-16,-0.00010036854203225556,0.094126998190356,-0.0004796506742571838,2,0.2244231672267054,3.4638958368304884e-14,13.150356451856611,-0.0002004410802727702,-0.005832774133339963,-0.166186716680275,0.04982259075675488,-0.01805631219320112,-3.2057474492970207e-16,-0.00011052034132547116,-0.3641907506611051,0.00015322533985413778,3,-0.0536147186517244,4.218847493575595e-14,13.166131429586684,-0.00015823095702394846
183,0.36800000000000027,-0.003727472225301103,0.1337997053471571,0.04968919219334405,0.004561407659458496,-2.1849945649207328e-16,-0.00013793495288446424,0.09720466778656037,-0.0002988257298695233,3,0.11343037085744306,2.892130979148533e-14,13.221115631263363,-0.0002005443894682879,-0.0058690626006866285,-0.166186716680275,0.049822255467183225,-0.018136146095585094,-2.5775223985469285e-16,-0.0001247889075099813,-0.36581309431117,0.00015450861997340706,3,-0.054113748506629866,3.352873534367973e-14,13.16609450939989,-0.00015698878628229301
184,0.3700000000000003,-0.0037180308644863373,0.1337997053471571,0.04968903870235007,0.004730549533887255,-1.7543298724443155e-16,-7.032216333420487e-05,0.10031479086561788,-0.0002851900093936389,3,0.1123747116268004,2.2815083156046967e-14,13.212979616163675,-0.00020050497130010697,-0.005905512231234822,-0.166186716680275,0.04982189113956091,-0.01821672316531904,-2.0782488747812622e-16,-0.00013911109282111476,-0.3674502159091691,0.00015578763013941385,3,-0.054604297642363075,2.7533531010703882e-14,13.16605251164912,-0.0001557419331433274
185,0.3720000000000003,-0.003708254992980571,0.1337997053471571,0.04968899580234294,0.004898121977893532,-1.414592539847449e-16,-1.4823194928461793e-05,0.10344496921371253,-0.0002741264827920949,3,0.11135332674984283,1.892930256985892e-14,13.206104822956528,-0.00020034681286284356,-0.005942124485881551,-0.166186716680275,0.049821497647893766,-0.018298030783260366,-1.668249485961962e-16,-0.00015349447978534606,-0.36910185628939274,0.00015706203120927076,3,-0.05508611969139898,2.2426505097428162e-14,13.166005519621121,-0.00015449010181892153
186,0.3740000000000003,-0.0036981476537594937,0.1337997053471571,0.0496890430183374,0.005064175095582894,-1.1327180724378045e-16,3.0439412541743203e-05,0.10658550382220801,-0.0002651000955275068,3,0.11036223126290856,1.454392162258955e-14,13.20030506896417,-0.0002000901615579892,-0.005978900799526414,-0.166186716680275,0.049821074851328945,-0.018380055963481298,-1.3342984347096507e-16,-0.0001679465275534986,-0.3707677490546717,0.00015833148925228913,3,-0.05555896607736477,1.7541523789077473e-14,13.165953642004386,-0.00015323300666677392
187,0.3760000000000003,-0.0036877117990906367,0.1337997053471571,0.04968916307734481,0.00522875326067296,-9.161459801427501e-17,6.706600955785216e-05,0.109728837791588,-0.00025768862890644065,3,0.1093985685743683,1.1712852909795402e-14,13.195420887565508,-0.00019975207523836164,-0.006015842580331239,-0.166186716680275,0.04982062259447911,-0.018462785349977546,-1.0730892716410438e-16,-0.00018247453408335292,-0.372447620487024,0.0001595956743736561,3,-0.0560225857649983,1.4210854715202004e-14,13.165897007062075,-0.00015197037194848023
188,0.3780000000000003,-0.0036769502991516787,0.1337997053471571,0.04968934143337931,0.00539189675472252,-7.417311167991104e-17,9.641959200114659e-05,0.11722528609090285,-0.00046936754982262324,2,0.23724801426555708,9.547918011776346e-15,13.115760486551938,-0.00019934689368681507,-0.006052951208972404,-0.166186716680275,0.04982014070780486,-0.018546205213004575,-8.614768513762966e-17,-0.00019708560699968936,-0.3741411894533388,0.00016085425966236647,3,-0.05647672500843648,1.1546319456101628e-14,13.165835757820975,-0.00015070193153428335
189,0.3800000000000003,-0.003665482620664737,0.1337997053471571,0.04968934069637639,0.005745749367587967,-5.995546085877575e-17,7.365010652146109e-06,0.12474248864554341,-0.0004913750646892041,2,0.24044612102155516,7.105427357601002e-15,13.125621471209687,-0.00019910265436726138,-0.006090228037885078,-0.166186716680275,0.049819629008041176,-0.018630301445039046,-6.895418258641314e-17,-0.00021178664161885987,-0.37584816730556214,0.00016210692023906417,3,-0.05692112710144537,8.881784197001252e-15,13.165770048116705,-0.00014942742856829255
190,0.3820000000000003,-0.003653299240327858,0.1337997053471571,0.04968919023373917,0.00610436609530887,-4.937490443770292e-17,-6.700504858819503e-05,0.12759291357712108,-0.00027527958354718433,3,0.10419100961356292,6.8833827526759706e-15,13.215844696784211,-0.00019898941966984413,-0.006127674390498664,-0.166186716680275,0.049819087298655994,-0.01871505955636826,-5.572841950493035e-17,-0.000226584304862918,-0.37756825777507314,0.00016335333238539848,3,-0.05735553213232503,7.327471962526033e-15,13.16570003936289,-0.00014814661510634264
191,0.3840000000000003,-0.003640805708943644,0.1337997053471571,0.04968915890442734,0.006259733416681241,-3.912494202791617e-17,-7.253720630316576e-06,0.13047203804854401,-0.0002638684857459604,3,0.10334176481428281,4.551914400963142e-15,13.208263182308015,-0.00019874781361772093,-0.006165291560462674,-0.166186716680275,0.049818515370331426,-0.01880046467031466,-4.4817171221245864e-17,-0.00024148502398522797,-0.3793011568611322,0.0001645931727419503,3,-0.0577796767465909,5.662137425588298e-15,13.165625897929957,-0.00014685925173644337
192,0.3860000000000003,-0.003628004557282817,0.1337997053471571,0.04968922412843592,0.00641383841457207,-3.234675169248068e-17,4.1209271193248784e-05,0.13336936282319717,-0.00025462972658778834,3,0.10252101172646122,4.163336342344337e-15,13.201870780088072,-0.0001984001360018292,-0.0062030808108623735,-0.166186716680275,0.04981791300145974,-0.018886501518106884,-3.655108266277739e-17,-0.00025649497919988124,-0.38104655271340165,0.00016582611756319962,3,-0.05819329391859451,4.884981308350689e-15,13.165547793035643,-0.00014556510718952143
