scenario,episode,tick,pre_step_plant_time_s,source_ns,command_source_ns,receipt_ns,dt_s,status,latch,accepted,contact_left,contact_right,weighted_status,model_status,solver_status,iterations,primal,dual,stationarity,hard,reconstruction_iterations,closure_residual,core_step_ns,zoh_diff,nmpc_active,nmpc_update,nmpc_age,nmpc_status,nmpc_acados_status,nmpc_preparation_s,nmpc_feedback_s,nmpc_stationarity,nmpc_dynamics,nmpc_inequality,nmpc_complementarity,nmpc_first_step_defect,nmpc_maximum_dynamics_defect,nmpc_input_bound_violation,nmpc_state_bound_violation,nmpc_objective,nmpc_projected_stationarity,nmpc_wbc_total_s,base_p0,base_p1,base_p2,quat0,quat1,quat2,quat3,base_v0,base_v1,base_v2,base_w0,base_w1,base_w2,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,reference0,reference1,reference2,reference3,reference4,reference5,reference6,reference7,reference8,reference9,reference10,reference11,reference12,reference13,reference14,reference15,reference16,reference17,reference18,reference19,reference20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,task_residual0,task_residual1,task_residual2,task_residual3,task_residual4,task_residual5,task_residual6,task_cost0,task_cost1,task_cost2,task_cost3,task_cost4,task_cost5,task_cost6,max_normalized_slack,raw_tau0,raw_tau1,raw_tau2,raw_tau3,raw_tau4,raw_tau5,command_tau0,command_tau1,command_tau2,command_tau3,command_tau4,command_tau5,held_ctrl0,held_ctrl1,held_ctrl2,held_ctrl3,held_ctrl4,held_ctrl5,phase27_active,phase27_update,phase27_age,phase27_status,phase27_acados_status,phase27_solve_s,phase27_stationarity,phase27_dynamics,phase27_inequality,phase27_complementarity,phase27_first_step_defect,phase27_maximum_dynamics_defect,phase27_input_bound_violation,phase27_state_bound_violation,phase27_objective,phase27_projected_stationarity,phase27_wbc_total_s,planner_xi_c,planner_dxi_c,planner_ddxi_c,phase27_xi_left,phase27_xi_right,phase27_dxi_left,phase27_dxi_right,phase27_v_ref,phase27_yaw_rate_ref,phase27_requested_wrench0,phase27_requested_wrench1,phase27_requested_wrench2,phase27_requested_wrench3,phase27_requested_wrench4,phase27_requested_wrench5,phase27_requested_wrench6,phase27_requested_wrench7,phase27_requested_wrench8,phase27_requested_wrench9,phase27_requested_wrench10,phase27_requested_wrench11,phase27_realized_wrench0,phase27_realized_wrench1,phase27_realized_wrench2,phase27_realized_wrench3,phase27_realized_wrench4,phase27_realized_wrench5,phase27_realized_wrench6,phase27_realized_wrench7,phase27_realized_wrench8,phase27_realized_wrench9,phase27_realized_wrench10,phase27_realized_wrench11,phase27_wrench_residual0,phase27_wrench_residual1,phase27_wrench_residual2,phase27_wrench_residual3,phase27_wrench_residual4,phase27_wrench_residual5,phase27_wrench_residual6,phase27_wrench_residual7,phase27_wrench_residual8,phase27_wrench_residual9,phase27_wrench_residual10,phase27_wrench_residual11,phase27_signed_slack0,phase27_signed_slack1,phase27_signed_slack2,phase27_signed_slack3,phase27_signed_slack4,phase27_signed_slack5,phase27_signed_slack6,phase27_signed_slack7,phase27_signed_slack8,phase27_signed_slack9,phase27_signed_slack10,phase27_signed_slack11
hold,0,333,3.3299999999998549,3330000000,3330000000,3330000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,170,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707615566035664,0.22548340295246821,-0.36590532567965078,0.95125452517703402,-0.045752973067599366,0.25077526153298191,0.17358934871919504,-0.05639583314214193,-0.023474929843326692,-0.053003414565926082,1.3540357771202298,-3.6033900432909878,0.011787372273043224,-2.5881688708876469,6.2698286069235198,-17.415658712474208,-2.5822571082328234,6.2640679806814266,-20.037400618396511,-6.1477236790714818,1.1526812029933902,-9.9733138368964482,-5.8662720975189071,0.76534899648763233,-9.4519749131435891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,334,3.3399999999998538,3340000000,3340000000,3340000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,136,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70702851331187155,0.22522940251821644,-0.36636893998576081,0.95602118857968632,-0.042360775197897327,0.23192665189488265,0.17446799090992854,-0.059063949367081189,-0.022860041433030234,-0.040830821364389543,1.4189279123982812,-3.7597635245216572,0.0024197881531577122,-2.6510687582210792,6.2819763970528477,-17.515823989609313,-2.6429824722243627,6.2737425191181497,-20.131231379719537,-6.3794496842012327,1.2535205696682006,-10.006689270914794,-6.1879049508795285,1.0505673761930516,-9.3861248637346808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,335,3.3499999999998527,3350000000,3350000000,3350000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,125,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70642289954433812,0.22499777504125693,-0.36670685661243024,0.96058669499503369,-0.038765809982630385,0.21223488298824328,0.17529052403902329,-0.059864804756338319,-0.020288875891291761,-0.027529480034264649,1.4796106215370761,-3.8988471094115185,-0.0033039683727128753,-2.7155954096780448,6.2941046319826288,-17.61595355510871,-2.7061490778291537,6.2848577655658655,-20.225073236027566,-6.4880720581211531,1.1703347097288661,-9.9727899485748015,-6.3885022540759042,1.1274834093994492,-9.383660300902962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,336,3.3599999999998515,3360000000,3360000000,3360000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,148,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70584162922200322,0.22474507539488328,-0.36688660808005424,0.96490207180855991,-0.035055301681740654,0.19176027812086602,0.17596338647161558,-0.054382859308732913,-0.027212506677485142,-0.0084792920482686281,1.5032767676830365,-4.0374532928392881,-0.03582341280172785,-2.7804336191915322,6.3043390630519465,-17.715441727596435,-2.7708908237751642,6.2968717733164681,-20.315459571169292,-6.4628650594862718,0.90350745490820439,-9.8920260444974311,-6.5247859930470673,1.2549817223864705,-8.7218457387994643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,337,3.3699999999998504,3370000000,3370000000,3370000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,125,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70530154346895924,0.22449889153599539,-0.36687983090023019,0.96890488291887089,-0.031216967584924801,0.1705940349907252,0.17648372167527163,-0.051686957642460271,-0.020239497693627501,0.0041756983358924166,1.5568557473586444,-4.1345323886771999,-0.037642321557988336,-2.8444326819395744,6.3112926549091259,-17.812669436722285,-2.8361300958682292,6.3086246510171105,-20.400647654364139,-6.3499204484143901,0.54716908781194873,-9.6130360438738247,-6.5050299254283157,1.0841336729648807,-8.4517784152741271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,338,3.3799999999998493,3380000000,3380000000,3380000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,151,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70477715970026289,0.22438686707893199,-0.36677693837389358,0.97250488887007036,-0.027118465619046329,0.14892015698582589,0.17697914224449771,-0.049463265362265911,-0.0051967071513171238,0.018169508613860182,1.6226264819089076,-4.2045335615816413,-0.036303728938277983,-2.9068321379909601,6.3150458930210966,-17.903399846255226,-2.9006706198087886,6.3177932221066939,-20.484336117309116,-6.1584024723332149,0.27065503023831922,-8.629864682937928,-6.4053225923741914,0.78825720111622333,-8.2612172541139834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,339,3.3899999999998482,3390000000,3390000000,3390000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,132,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70431054499827017,0.22435607253044795,-0.36655352615255032,0.97566531091293573,-0.02288037670781121,0.12681434241543602,0.17740296502768477,-0.04010393610377154,-0.0055307367277475095,0.025052929588580491,1.6303191832323389,-4.2696120056628954,-0.03582035517291484,-2.9673406224003953,6.315872646982859,-17.986593565380641,-2.9634765541098402,6.3231025519738129,-20.565082720410334,-5.9968338223258959,-0.028193512065903967,-8.2152253781172622,-6.1650840889222041,0.32207458510098502,-7.8718755980073016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,340,3.3999999999998471,3400000000,3400000000,3400000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,163,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70394675657674965,0.22431625512877273,-0.36628916009161083,0.97834693006035145,-0.018665838261372823,0.10438159633469529,0.17774519197465496,-0.030017714611320991,-0.0038826182723624529,0.030311910873055768,1.6382384781640509,-4.3126482067191976,-0.032391862489125525,-3.0262334906082637,6.3138177567555012,-18.066211703934425,-3.0235829555485938,6.3234843125106632,-20.642030039946587,-5.8185526059284305,-0.31671299903858358,-7.8007018346542614,-5.8910787911393294,-0.15947601312591286,-7.4945584377811754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,341,3.409999999999846,3410000000,3410000000,3410000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,145,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70370154425626985,0.22426953420137299,-0.36595759871033245,0.98052179735949407,-0.014490317899102398,0.081719920020300249,0.1780137361609086,-0.017963892775472574,-0.0029148487242260657,0.04010841646557918,1.6381211748209614,-4.3400237075339367,-0.022474563505641702,-3.0835185459976548,6.3094762313558324,-18.141707119041989,-3.0807110046765684,6.3192918116160843,-20.71366979005737,-5.6683296631167863,-0.48102390648701515,-7.2824039005392329,-5.5912645424642644,-0.53806455397177211,-6.7567885191936847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,342,3.4199999999998449,3420000000,3420000000,3420000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,127,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70357759389834285,0.22424697586375048,-0.36552394666242966,0.98216850789757237,-0.010325294420160306,0.058934046285217749,0.17822791189329706,-0.0066105018018937914,0.00099318622321804134,0.045459931034402622,1.6405874109784324,-4.3467304506359907,-0.011726319738580081,-3.139422627790319,6.3040941850661572,-18.211705813636215,-3.1351252068939175,6.3128885935410057,-20.775115244053584,-5.5453827947090542,-0.54436429866303682,-6.7464475618624702,-5.3484956385682496,-0.70582057767323569,-5.8159024127215746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,343,3.4299999999998438,3430000000,3430000000,3430000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,138,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70356047245351783,0.22428774132301679,-0.3650541774179617,0.98326806862254557,-0.0061210332209598733,0.036138560406572408,0.17843890447807889,0.0037700866436064348,0.0081106044193433521,0.04733593670126434,1.6471818512383374,-4.3339222739350394,0.0047731823805256353,-3.1943647937378516,6.2993673433522694,-18.274048886641623,-3.187324140553462,6.3048127038903576,-20.830059594326684,-5.4569797495924313,-0.43517261818930802,-5.9430394890975338,-5.1478650909308268,-0.86523675594438554,-5.3438273036497685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,344,3.4399999999998427,3440000000,3440000000,3440000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,140,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70363839256961003,0.2244198913946866,-0.36460263430246825,0.98382611063711845,-0.0018514772135356688,0.013430680225622557,0.1786123536865373,0.01450728676698447,0.014381313375736879,0.04606869596221945,1.6439784957119199,-4.3082545424954475,0.013821057088353515,-3.2484643963092443,6.2960005325310195,-18.328838661316038,-3.2379375408735642,6.2956681166063202,-20.881873983752744,-5.383330162270398,-0.25670761867487096,-5.1762401363945436,-5.0069541970269471,-0.90976506176540362,-4.9750270586986982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,345,3.4499999999998416,3450000000,3450000000,3450000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,124,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70384643155176596,0.22456228773394413,-0.36415829923717968,0.98385807471319275,0.0023334847181993679,-0.0091262746550730429,0.17870241963006278,0.02699335431536699,0.016587215895138105,0.044001025499162662,1.624050203007358,-4.2732848539688799,0.011052559489176276,-3.3018287313201413,6.2944147068412999,-18.376983029247945,-3.2874481753498284,6.2870661832316408,-20.929140989703065,-5.2988839660381055,-0.10117363570710347,-4.5899088959060341,-4.9230082522526946,-0.82346635781997257,-4.6188065897292097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,346,3.4599999999998405,3460000000,3460000000,3460000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,142,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70418844285552717,0.22470978873878181,-0.36373276814291017,0.98339382884046811,0.0064053380401085857,-0.031451183560532378,0.17862354854754436,0.041896596258491278,0.013362408140798511,0.042980101057189628,1.5794985831250907,-4.2314320657677342,-0.012310011264864543,-3.3540987996483533,6.2938396136707215,-18.420837325237709,-3.3366728111759962,6.2808600970655686,-20.971512120247422,-5.1754833865543199,-0.040539414787577187,-4.2891118397406771,-4.9357025058169821,-0.42679014972932405,-3.8810682811782637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,347,3.4699999999998394,3470000000,3470000000,3470000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,156,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70466909949461742,0.2248568551166287,-0.36333085842207535,0.98245505698257118,0.010339749472261102,-0.053465214510386848,0.17837214308176408,0.053813553050394425,0.018804665874772468,0.040282680494841322,1.5586545159676835,-4.1657923491886288,-0.020149287427013048,-3.4051173762849172,6.2939948764988731,-18.461457528038625,-3.3861260097076888,6.2791489751639542,-21.006307188771107,-5.0561561984599077,0.087547149359948312,-3.8145260084515131,-4.9428017265899307,-0.019260906777906595,-3.2536165260402656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,348,3.4799999999998383,3480000000,3480000000,3480000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,135,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70526036211312293,0.22508823646679141,-0.36296490695175315,0.98105747896760664,0.014257676142983363,-0.07506599533099724,0.17801134227259724,0.065190654532761461,0.026032341059479817,0.035350909841173943,1.5359942878181594,-4.087596616972343,-0.029678599180735545,-3.4548788275567799,6.2956483259369946,-18.496612546711592,-3.4354678137654107,6.2810904833395362,-21.035826608767163,-4.9146856643541508,0.20073278405769251,-3.346449729688127,-4.9299005461737364,0.34372471945854605,-2.732666990926901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,349,3.4899999999998372,3490000000,3490000000,3490000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,303,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70597403465741904,0.22537478866845187,-0.36265659512212245,0.97924199664876366,0.018078997124924105,-0.09619892076733505,0.17749374497570178,0.077432215853549299,0.031782281337754112,0.029602897228439767,1.5028955107921622,-3.9996328850400249,-0.043669775320594802,-3.502955175234824,6.297886367426301,-18.527992918086106,-3.4845461975062149,6.2864926617090315,-21.060085527525345,-4.7364700876889296,0.25742698141466008,-2.9392274956268132,-4.8814755735908522,0.65184212090759075,-2.2393715630965523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
